sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_lgb,residuals_lgb_abs,residuals_lgb,resid_percent_lgb,resid_percent_lgb_abs
120,2.0,2,3,1,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,4,17.5,8,0,2100.0,2369.6629554181413,269.66295541814134,-269.66295541814134,-12.841093115149588,12.841093115149588
55,1.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,14.909090909090908,8,0,820.0,867.74726211997,47.747262119969946,-47.747262119969946,-5.822836843898774,5.822836843898774
59,1.0,1,3,0,0,1,0,0,0,0, Centro , Sol ,1355,1312,2,18.644067796610173,6,0,1100.0,1006.6183531955417,93.38164680445834,93.38164680445834,8.489240618587122,8.489240618587122
200,3.0,2,2,0,1,0,1,0,1,0, Centro , Sol ,1355,1312,3,8.5,6,0,1700.0,2205.0184803235793,505.0184803235793,-505.0184803235793,-29.706969430798782,29.706969430798782
115,2.0,2,2,0,1,1,1,0,0,1, Hortaleza , Conde Orgaz-Piovera ,2693,4039,5,13.478260869565215,5,0,1550.0,1530.6974700169023,19.302529983097656,19.302529983097656,1.2453245150385586,1.2453245150385586
55,1.0,1,6,0,0,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,1,16.0,6,0,880.0,1059.3459494712297,179.3459494712297,-179.3459494712297,-20.380221530821554,20.380221530821554
75,2.0,1,0,0,1,1,0,1,0,0, Chamberí , Trafalgar ,1671,1474,4,17.333333333333332,7,0,1300.0,1370.8535916490575,70.85359164905753,-70.85359164905753,-5.450276280696733,5.450276280696733
115,2.0,2,7,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,4,15.217391304347824,7,0,1750.0,2098.163653619905,348.16365361990484,-348.16365361990484,-19.895065921137416,19.895065921137416
116,3.0,2,3,0,0,1,1,0,1,0, Centro , Palacio ,1355,1370,3,15.517241379310345,6,0,1800.0,1655.94249413942,144.05750586058002,144.05750586058002,8.003194770032223,8.003194770032223
55,1.0,1,1,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,18.181818181818183,8,0,1000.0,1141.2387816132823,141.2387816132823,-141.2387816132823,-14.12387816132823,14.12387816132823
90,2.0,2,4,1,0,1,1,1,0,0, Moncloa , Argüelles ,2151,1727,3,16.11111111111111,6,0,1450.0,1632.8524552815431,182.85245528154314,-182.85245528154314,-12.610514157347804,12.610514157347804
65,3.0,2,1,0,0,0,0,0,0,0, Tetuán , Bellas Vistas ,1190,969,0,13.846153846153848,5,0,900.0,1141.836988283723,241.83698828372303,-241.83698828372303,-26.870776475969226,26.870776475969226
70,1.0,1,3,0,1,1,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,17.142857142857142,8,0,1200.0,1619.9115903204954,419.9115903204954,-419.9115903204954,-34.99263252670795,34.99263252670795
66,2.0,1,2,1,0,1,0,0,0,0, Chamartín , Castilla ,1950,1451,2,13.636363636363635,5,0,900.0,1064.7606119708153,164.76061197081526,-164.76061197081526,-18.306734663423917,18.306734663423917
76,2.0,2,4,0,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,2,25.657894736842106,8,0,1950.0,2079.080683526626,129.08068352662622,-129.08068352662622,-6.619522232134678,6.619522232134678
102,2.0,2,7,1,1,1,1,1,0,0, Barrio de Salamanca , Recoletos ,2079,2933,5,14.705882352941178,8,0,1500.0,2332.5554945669237,832.5554945669237,-832.5554945669237,-55.50369963779492,55.50369963779492
83,3.0,1,1,0,1,1,1,1,0,0, Latina , Los Cármenes ,992,972,4,9.036144578313252,2,0,750.0,856.8158960333219,106.8158960333219,-106.8158960333219,-14.24211947110959,14.24211947110959
84,2.0,1,1,0,1,1,1,0,0,0, Ciudad Lineal , Quintana ,1263,1072,3,13.095238095238097,4,0,1100.0,1076.9269679291654,23.073032070834643,23.073032070834643,2.097548370075877,2.097548370075877
81,3.0,2,1,1,1,1,0,0,0,0, Retiro , Ibiza ,1790,1462,3,16.049382716049386,7,0,1300.0,1822.8931857926598,522.8931857926598,-522.8931857926598,-40.22255275328152,40.22255275328152
55,1.0,1,1,1,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,3,21.818181818181817,5,0,1200.0,1013.3452422399085,186.65475776009146,186.65475776009146,15.554563146674287,15.554563146674287
65,1.0,1,7,0,1,1,1,0,1,1, Barrio de Salamanca , Goya ,2079,1759,5,26.153846153846153,7,0,1700.0,1497.746749502168,202.2532504978319,202.2532504978319,11.89725002928423,11.89725002928423
170,4.0,3,5,1,0,1,0,1,0,0, Barrio de Salamanca , Castellana ,2079,2512,4,14.117647058823529,8,0,2400.0,2754.772173655911,354.77217365591105,-354.77217365591105,-14.782173902329626,14.782173902329626
65,2.0,1,0,0,0,0,1,0,0,0, Villaverde , Butarque ,843,830,0,15.661538461538461,1,0,1018.0,749.5811987018446,268.41880129815536,268.41880129815536,26.36726928272646,26.36726928272646
75,1.0,1,2,0,1,1,1,1,0,1, Centro , Lavapiés-Embajadores ,1355,1106,5,14.0,6,0,1050.0,1316.7371880452858,266.73718804528585,-266.73718804528585,-25.40354171859865,25.40354171859865
64,2.0,1,3,0,1,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,3,16.015625,7,0,1025.0,1097.5173995876166,72.51739958761664,-72.51739958761664,-7.074868252450404,7.074868252450404
114,3.0,2,1,0,1,1,1,1,1,0, Moncloa , Aravaca ,2151,2367,6,11.403508771929824,4,0,1300.0,1654.6486376724806,354.6486376724806,-354.6486376724806,-27.28066443634466,27.28066443634466
170,4.0,4,1,0,1,1,1,1,0,1, Moncloa , Valdemarín ,2151,2975,7,19.41176470588235,4,0,3300.0,2936.606191694928,363.39380830507207,363.39380830507207,11.011933585002184,11.011933585002184
55,1.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,18.181818181818183,8,0,1000.0,1014.0904232345259,14.090423234525929,-14.090423234525929,-1.4090423234525928,1.4090423234525928
75,2.0,2,0,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,3,18.666666666666668,7,0,1400.0,1679.8191699676604,279.8191699676604,-279.8191699676604,-19.987083569118603,19.987083569118603
113,2.0,2,2,0,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,4,15.044247787610619,7,0,1700.0,1973.9432189361482,273.94321893614824,-273.94321893614824,-16.114306996244014,16.114306996244014
65,2.0,1,3,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,21.538461538461537,6,0,1400.0,1216.1297417984742,183.87025820152576,183.87025820152576,13.133589871537554,13.133589871537554
80,2.0,3,1,0,0,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,2,17.5,7,0,1400.0,1599.6065316629802,199.60653166298016,-199.60653166298016,-14.257609404498583,14.257609404498583
67,2.0,1,2,1,1,1,1,1,0,0, Chamberí , Arapiles ,1671,1325,4,18.65671641791045,7,0,1250.0,1285.1695502402897,35.16955024028971,-35.16955024028971,-2.813564019223177,2.813564019223177
90,2.0,2,6,0,1,1,1,1,0,0, Chamartín , El Viso ,1950,3136,3,17.777777777777782,7,0,1600.0,2428.943826872418,828.943826872418,-828.943826872418,-51.80898917952612,51.80898917952612
90,2.0,1,3,0,1,1,0,0,0,1, Centro , Palacio ,1355,1370,4,12.777777777777779,6,0,1150.0,1277.1628573281416,127.16285732814163,-127.16285732814163,-11.057639767664488,11.057639767664488
280,2.0,2,1,0,1,1,1,1,0,1, Chamartín , Nueva España ,1950,2310,5,12.5,6,0,3500.0,3164.4302195212654,335.56978047873463,335.56978047873463,9.587708013678132,9.587708013678132
24,1.0,1,0,0,0,0,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,0,29.16666666666667,6,0,700.0,808.1952123846849,108.19521238468485,-108.19521238468485,-15.456458912097837,15.456458912097837
150,2.0,2,1,0,1,1,1,1,0,0, Chamartín , El Viso ,1950,3136,3,20.0,7,0,3000.0,2487.542011827896,512.4579881721038,512.4579881721038,17.081932939070125,17.081932939070125
45,2.0,1,2,0,0,0,0,0,0,0, Chamberí , Gaztambide ,1671,1448,1,22.222222222222218,6,0,1000.0,921.5271656672091,78.47283433279085,78.47283433279085,7.8472834332790855,7.8472834332790855
241,4.0,4,3,0,1,1,1,1,0,1, Fuencarral , Fuentelarreina ,1744,3061,7,10.78838174273859,4,0,2600.0,2813.2563116683928,213.25631166839275,-213.25631166839275,-8.20216583339972,8.20216583339972
200,4.0,4,3,0,1,1,1,1,0,1, Moncloa , Valdemarín ,2151,2975,7,11.0,4,0,2200.0,2609.9516060829883,409.9516060829883,-409.9516060829883,-18.634163912863105,18.634163912863105
83,2.0,2,4,1,1,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,21.08433734939759,6,0,1750.0,1651.923410993372,98.07658900662796,98.07658900662796,5.604376514664454,5.604376514664454
130,3.0,2,4,1,0,1,1,1,0,0, Retiro , Estrella ,1790,1413,4,10.769230769230768,4,0,1400.0,1661.5351569357908,261.53515693579084,-261.53515693579084,-18.681082638270773,18.681082638270773
180,4.0,3,1,0,0,0,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,0,14.166666666666664,7,0,2550.0,3006.147660424189,456.14766042418887,-456.14766042418887,-17.88814354604662,17.88814354604662
140,4.0,3,2,0,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,17.857142857142858,7,0,2500.0,2720.9002841608335,220.9002841608335,-220.9002841608335,-8.83601136643334,8.83601136643334
135,4.0,2,3,0,0,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,14.814814814814815,6,0,2000.0,2185.9514318460806,185.9514318460806,-185.9514318460806,-9.29757159230403,9.29757159230403
50,2.0,1,1,0,0,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,2,18.0,6,0,900.0,934.540721365001,34.54072136500099,-34.54072136500099,-3.8378579294445547,3.8378579294445547
45,1.0,1,4,0,1,1,1,0,0,0, Centro , Malasaña-Universidad ,1355,1313,3,15.555555555555555,7,0,700.0,830.203843299248,130.20384329924798,-130.20384329924798,-18.600549042749712,18.600549042749712
110,3.0,1,0,0,0,0,1,0,0,0, Moncloa , Argüelles ,2151,1727,1,16.363636363636363,6,0,1800.0,1639.0109807442147,160.98901925578525,160.98901925578525,8.94383440309918,8.94383440309918
53,3.0,1,0,0,0,0,1,0,0,0, Arganzuela , Chopera ,1094,981,1,22.547169811320753,5,0,1195.0,1017.3466418495852,177.65335815041476,177.65335815041476,14.866389803381988,14.866389803381988
110,2.0,2,1,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,20.90909090909091,8,0,2300.0,2508.3947197893926,208.39471978939264,-208.39471978939264,-9.060639990843157,9.060639990843157
120,3.0,2,3,1,1,1,1,0,1,0, Tetuán , Cuatro Caminos ,1190,1373,5,15.833333333333336,6,0,1900.0,1744.4005492242593,155.5994507757407,155.5994507757407,8.189444777670563,8.189444777670563
38,1.0,1,0,0,1,1,0,1,0,0, Centro , Malasaña-Universidad ,1355,1313,3,21.05263157894737,7,0,800.0,890.4982184345699,90.49821843456994,-90.49821843456994,-11.312277304321242,11.312277304321242
100,3.0,1,2,0,0,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,1,15.0,6,0,1500.0,1441.183731325668,58.81626867433192,58.81626867433192,3.9210845782887946,3.9210845782887946
196,4.0,4,5,0,1,1,1,0,1,1, Chamberí , Trafalgar ,1671,1474,5,18.877551020408163,7,0,3700.0,3395.9493116532667,304.0506883467333,304.0506883467333,8.217586171533332,8.217586171533332
160,4.0,2,0,1,1,1,1,1,0,0, Moncloa , Casa de Campo ,2151,1288,6,17.1875,4,0,2750.0,2289.713219323028,460.28678067697183,460.28678067697183,16.73770111552625,16.73770111552625
70,2.0,1,4,0,0,0,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,1,15.714285714285715,7,0,1100.0,1344.4553605951562,244.4553605951562,-244.4553605951562,-22.223214599559654,22.223214599559654
200,4.0,4,0,0,1,1,1,1,1,1, Moncloa , Valdemarín ,2151,2975,8,14.75,4,0,2950.0,3227.9852973291363,277.9852973291363,-277.9852973291363,-9.423230417936823,9.423230417936823
160,3.0,2,3,1,1,1,1,0,0,1, Moncloa , Argüelles ,2151,1727,5,15.625,6,0,2500.0,2507.4131392454233,7.413139245423281,-7.413139245423281,-0.29652556981693123,0.29652556981693123
35,2.0,1,7,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,4,22.142857142857146,6,0,775.0,1110.8121017988544,335.8121017988544,-335.8121017988544,-43.330593780497345,43.330593780497345
100,3.0,2,2,0,1,1,1,0,1,0, Centro , Sol ,1355,1312,3,15.0,6,0,1500.0,1618.8807052639233,118.88070526392335,-118.88070526392335,-7.925380350928222,7.925380350928222
115,2.0,2,2,0,1,1,1,0,0,1, Barrio de Salamanca , Castellana ,2079,2512,5,22.608695652173914,8,0,2600.0,2273.5343767709537,326.4656232290463,326.4656232290463,12.556370124194087,12.556370124194087
35,1.0,1,0,0,0,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,2,21.428571428571427,6,0,750.0,852.5653772992242,102.56537729922422,-102.56537729922422,-13.675383639896562,13.675383639896562
30,1.0,1,0,0,1,1,1,0,0,0, Arganzuela , Chopera ,1094,981,3,23.33333333333333,5,0,700.0,765.6467984354418,65.64679843544184,-65.64679843544184,-9.378114062205976,9.378114062205976
60,1.0,1,5,1,1,1,1,1,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,4,16.5,5,0,990.0,1075.1280524679173,85.12805246791731,-85.12805246791731,-8.598793178577507,8.598793178577507
50,1.0,1,3,0,0,1,1,0,0,0, Centro , Sol ,1355,1312,1,23.0,6,0,1150.0,870.8461742674182,279.1538257325818,279.1538257325818,24.27424571587668,24.27424571587668
180,4.0,3,7,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,5,15.833333333333336,6,0,2850.0,2562.501948367602,287.4980516323981,287.4980516323981,10.087650934470107,10.087650934470107
92,3.0,1,1,0,0,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,2,17.934782608695652,6,0,1650.0,1409.720047205202,240.27995279479796,240.27995279479796,14.562421381502908,14.562421381502908
55,1.0,1,4,0,0,1,0,0,0,0, Centro , Huertas-Cortes ,1355,1450,2,15.454545454545455,7,0,850.0,901.3438389217401,51.343838921740144,-51.343838921740144,-6.040451637851781,6.040451637851781
85,2.0,2,2,0,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,18.705882352941178,6,0,1590.0,1532.1209554034715,57.8790445965285,57.8790445965285,3.640191484058396,3.640191484058396
153,4.0,3,4,1,0,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,15.032679738562093,6,0,2300.0,2386.726783740669,86.7267837406689,-86.7267837406689,-3.7707297278551697,3.7707297278551697
61,1.0,1,1,0,0,0,1,1,1,0, Ciudad Lineal , Ventas ,1263,888,3,13.278688524590164,3,0,810.0,787.8474387885859,22.15256121141408,22.15256121141408,2.734884100174578,2.734884100174578
115,3.0,2,1,0,1,1,1,0,0,1, Moncloa , Valdemarín ,2151,2975,5,13.91304347826087,4,0,1600.0,1607.824261641854,7.8242616418540365,-7.8242616418540365,-0.4890163526158773,0.4890163526158773
98,2.0,2,3,0,1,1,1,0,0,1, Usera , Orcasitas ,932,949,7,10.714285714285714,1,0,1050.0,936.170696065444,113.82930393455604,113.82930393455604,10.840886089005338,10.840886089005338
65,2.0,1,1,0,1,1,1,0,1,0, Centro , Palacio ,1355,1370,5,17.69230769230769,6,0,1150.0,1187.5711558389685,37.57115583896848,-37.57115583896848,-3.26705702947552,3.26705702947552
151,3.0,2,5,1,1,1,1,0,1,0, Retiro , Pacífico ,1790,1185,6,12.251655629139073,5,0,1850.0,1692.6565061189012,157.34349388109877,157.34349388109877,8.505053723302636,8.505053723302636
38,1.0,1,3,0,0,0,0,0,0,0, Chamberí , Gaztambide ,1671,1448,0,19.210526315789476,6,0,730.0,842.5665941911973,112.56659419119728,-112.56659419119728,-15.420081396054423,15.420081396054423
90,3.0,2,4,0,1,0,1,0,1,0, Chamberí , Arapiles ,1671,1325,3,17.777777777777782,7,0,1600.0,1596.9215951971553,3.078404802844716,3.078404802844716,0.19240030017779475,0.19240030017779475
102,2.0,2,1,0,1,1,1,1,0,0, Ciudad Lineal , San Juan Bautista ,1263,2033,7,13.627450980392153,4,0,1390.0,1559.3664461429257,169.36644614292572,-169.36644614292572,-12.184636413160122,12.184636413160122
135,2.0,3,2,0,1,1,1,0,1,0, Barrio de Salamanca , Recoletos ,2079,2933,4,17.037037037037038,8,0,2300.0,3106.4441167612194,806.4441167612194,-806.4441167612194,-35.062787685270415,35.062787685270415
105,3.0,2,4,0,1,1,1,0,0,1, San Blas , Rosas ,1071,1051,6,11.428571428571427,1,0,1200.0,1110.8454824127325,89.15451758726749,89.15451758726749,7.429543132272291,7.429543132272291
110,3.0,2,1,1,1,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,4,18.181818181818183,7,0,2000.0,1795.109951463681,204.890048536319,204.890048536319,10.24450242681595,10.24450242681595
72,2.0,1,5,0,1,1,1,1,1,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,4,16.666666666666668,6,0,1200.0,1190.3970969388943,9.602903061105735,9.602903061105735,0.8002419217588113,0.8002419217588113
63,2.0,1,0,0,0,1,1,0,0,0, Moratalaz , Pavones ,956,1023,2,12.698412698412698,1,0,800.0,822.2009312736691,22.200931273669084,-22.200931273669084,-2.7751164092086356,2.7751164092086356
75,2.0,2,1,0,1,1,0,0,0,0, Centro , Sol ,1355,1312,3,19.33333333333333,6,0,1450.0,1313.296275041257,136.7037249587429,136.7037249587429,9.427843100602958,9.427843100602958
82,3.0,1,5,0,0,0,1,1,0,0, Usera , Moscardó ,932,837,1,11.585365853658535,2,0,950.0,859.2662576169872,90.73374238301278,90.73374238301278,9.55092025084345,9.55092025084345
158,3.0,2,0,0,1,1,1,0,1,1, Centro , Malasaña-Universidad ,1355,1313,5,17.721518987341767,7,0,2800.0,2489.3298024758287,310.6701975241713,310.6701975241713,11.09536419729183,11.09536419729183
55,2.0,1,1,0,0,0,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,0,20.0,6,0,1100.0,838.436046453726,261.563953546274,261.563953546274,23.778541231479455,23.778541231479455
40,1.0,1,0,0,1,1,0,0,0,0, Chamberí , Gaztambide ,1671,1448,3,16.25,6,0,650.0,865.7167597183566,215.71675971835657,-215.71675971835657,-33.18719380282408,33.18719380282408
95,3.0,2,1,1,0,0,1,0,0,0, Centro , Palacio ,1355,1370,1,13.68421052631579,6,0,1300.0,1537.152955487185,237.15295548718495,-237.15295548718495,-18.242535037475765,18.242535037475765
138,4.0,2,1,1,1,1,1,0,0,0, San Blas , Salvador ,1071,2235,5,11.594202898550725,2,0,1600.0,1637.8247849022293,37.82478490222934,-37.82478490222934,-2.3640490563893337,2.3640490563893337
86,2.0,1,7,0,1,1,1,1,0,0, San Blas , Simancas ,1071,948,5,9.883720930232558,2,0,850.0,945.6354130165496,95.63541301654959,-95.63541301654959,-11.25122506077054,11.25122506077054
95,2.0,2,2,0,1,0,1,0,0,0, Chamberí , Almagro ,1671,2327,1,21.05263157894737,8,0,2000.0,2083.597316920051,83.59731692005107,-83.59731692005107,-4.179865846002554,4.179865846002554
70,1.0,1,4,0,1,0,1,1,0,0, Centro , Huertas-Cortes ,1355,1450,3,15.714285714285715,7,0,1100.0,1238.8572730690057,138.8572730690057,-138.8572730690057,-12.6233884608187,12.6233884608187
55,1.0,1,0,0,0,1,0,1,1,0, Chamberí , Trafalgar ,1671,1474,3,19.09090909090909,7,0,1050.0,878.3893264373116,171.61067356268836,171.61067356268836,16.343873672636985,16.343873672636985
200,3.0,2,2,0,1,1,0,1,0,1, Retiro , Niño Jesús ,1790,2269,6,16.0,6,1,3200.0,2787.568311769494,412.4316882305061,412.4316882305061,12.888490257203316,12.888490257203316
63,2.0,1,2,0,0,1,1,0,1,0, Fuencarral , Tres Olivos - Valverde ,1744,1286,3,12.539682539682538,2,0,790.0,849.0527558843905,59.052755884390535,-59.052755884390535,-7.475032390429182,7.475032390429182
60,2.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,15.833333333333336,8,0,950.0,1172.2447062077401,222.24470620774014,-222.24470620774014,-23.394179600814752,23.394179600814752
60,2.0,1,6,0,1,1,1,0,0,0, Chamberí , Arapiles ,1671,1325,2,20.0,7,0,1200.0,1269.2793600935024,69.27936009350242,-69.27936009350242,-5.773280007791868,5.773280007791868
200,4.0,4,1,0,1,0,1,1,0,0, Moncloa , Aravaca ,2151,2367,2,13.0,4,0,2600.0,2728.8982526378186,128.8982526378186,-128.8982526378186,-4.957625101454561,4.957625101454561
90,3.0,2,7,0,0,1,1,0,0,0, Ciudad Lineal , San Juan Bautista ,1263,2033,1,12.222222222222221,4,0,1100.0,1390.6204403237798,290.6204403237798,-290.6204403237798,-26.420040029434528,26.420040029434528
230,4.0,4,7,1,1,1,1,1,0,1, Moncloa , Argüelles ,2151,1727,5,18.0,6,0,4140.0,3669.6188625111386,470.38113748886144,470.38113748886144,11.361863224368633,11.361863224368633
45,2.0,1,3,0,1,0,0,0,0,0, Chamberí , Almagro ,1671,2327,1,28.88888888888889,8,0,1300.0,1044.0485220842234,255.95147791577665,255.95147791577665,19.68857522429051,19.68857522429051
96,1.0,1,0,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,16.666666666666668,8,0,1600.0,1475.8555994947676,124.1444005052324,124.1444005052324,7.759025031577026,7.759025031577026
45,1.0,1,1,0,1,1,0,0,0,0, Chamartín , Prosperidad ,1950,1203,4,17.333333333333332,5,0,780.0,796.8326169755343,16.83261697553428,-16.83261697553428,-2.1580278173761895,2.1580278173761895
90,2.0,2,3,0,0,0,0,0,0,0, Centro , Huertas-Cortes ,1355,1450,0,14.166666666666664,7,0,1275.0,1693.416916632292,418.416916632292,-418.416916632292,-32.81701306919937,32.81701306919937
80,2.0,2,3,0,1,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,3,13.75,6,0,1100.0,1503.4514847022417,403.4514847022417,-403.4514847022417,-36.677407700203794,36.677407700203794
96,2.0,2,6,1,1,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,3,17.1875,6,0,1650.0,1782.176365621759,132.17636562175903,-132.17636562175903,-8.010688825561154,8.010688825561154
70,2.0,1,4,0,1,1,1,0,1,0, Retiro , Estrella ,1790,1413,3,17.142857142857142,4,0,1200.0,1146.5723405648769,53.42765943512313,53.42765943512313,4.452304952926927,4.452304952926927
64,2.0,1,6,1,0,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,14.84375,7,0,950.0,1246.1247232924838,296.12472329248385,-296.12472329248385,-31.171023504471982,31.171023504471982
127,4.0,2,3,0,0,1,1,1,0,0, Carabanchel , Vista Alegre ,892,851,3,7.874015748031495,2,0,1000.0,1174.8629145056907,174.8629145056907,-174.8629145056907,-17.486291450569073,17.486291450569073
58,1.0,1,1,0,1,0,1,1,0,0, Chamartín , Prosperidad ,1950,1203,3,18.96551724137931,5,0,1100.0,1021.5399485988642,78.46005140113584,78.46005140113584,7.132731945557804,7.132731945557804
105,3.0,2,7,0,1,1,1,1,1,0, Barrio de Salamanca , Goya ,2079,1759,4,15.238095238095234,7,0,1600.0,2408.0560564090274,808.0560564090274,-808.0560564090274,-50.50350352556421,50.50350352556421
134,3.0,2,6,0,0,1,1,1,0,1, Hortaleza , Conde Orgaz-Piovera ,2693,4039,5,9.701492537313431,5,0,1300.0,1621.4224517156258,321.4224517156258,-321.4224517156258,-24.72480397812506,24.72480397812506
175,3.0,3,4,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,21.142857142857142,8,0,3700.0,3513.56564008519,186.4343599148101,186.4343599148101,5.038766484184057,5.038766484184057
80,2.0,2,1,0,0,0,1,0,1,0, Barrio de Salamanca , Lista ,2079,1715,1,24.0625,7,0,1925.0,1686.655720203781,238.3442797962191,238.3442797962191,12.381521028375017,12.381521028375017
72,3.0,2,0,0,1,0,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,2,18.055555555555557,6,0,1300.0,1568.9402738924146,268.94027389241455,-268.94027389241455,-20.68771337633958,20.68771337633958
50,2.0,1,5,0,1,1,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,3,19.0,6,0,950.0,1027.7623783581796,77.7623783581796,-77.7623783581796,-8.185513511387327,8.185513511387327
65,2.0,1,3,0,0,1,1,1,0,0, Chamberí , Gaztambide ,1671,1448,3,20.0,6,0,1300.0,1132.3270060464322,167.6729939535678,167.6729939535678,12.897922611812909,12.897922611812909
40,2.0,1,0,0,1,0,0,1,0,0, Arganzuela , Palos de Moguer ,1094,1075,3,22.15,6,0,886.0,885.317997868686,0.6820021313139932,0.6820021313139932,0.0769754098548525,0.0769754098548525
83,2.0,1,4,1,1,1,1,1,1,1, Usera , Almendrales ,932,1108,7,14.457831325301207,3,0,1200.0,1078.9303429045483,121.0696570954517,121.0696570954517,10.08913809128764,10.08913809128764
67,1.0,1,3,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,17.910447761194032,7,0,1200.0,1308.1037180058336,108.10371800583357,-108.10371800583357,-9.008643167152798,9.008643167152798
125,3.0,2,2,0,1,1,1,0,0,1, San Blas , Rejas ,1071,968,7,10.4,2,0,1300.0,1465.6966744746649,165.69667447466486,-165.69667447466486,-12.745898036512683,12.745898036512683
178,4.0,3,3,0,1,1,1,1,0,0, Retiro , Adelfas ,1790,1494,6,15.168539325842696,5,0,2700.0,2970.2211546334074,270.2211546334074,-270.2211546334074,-10.008190912348423,10.008190912348423
100,2.0,2,6,0,1,1,1,1,0,0, Chamartín , Castilla ,1950,1451,7,13.0,5,0,1300.0,1497.9140369527875,197.91403695278746,-197.91403695278746,-15.22415668867596,15.22415668867596
178,4.0,3,3,0,1,1,1,0,0,0, Retiro , Adelfas ,1790,1494,5,15.168539325842696,5,0,2700.0,2724.3564877113085,24.356487711308546,-24.356487711308546,-0.902092137455872,0.902092137455872
160,3.0,2,4,0,1,1,1,0,0,1, Barrio de Salamanca , Castellana ,2079,2512,3,13.125,8,0,2100.0,3206.8851080909412,1106.8851080909412,-1106.8851080909412,-52.7088146709972,52.7088146709972
61,2.0,1,2,0,1,0,1,0,0,1, Latina , Puerta del Ángel ,992,1047,3,12.295081967213116,5,0,750.0,922.3321365409178,172.33213654091776,-172.33213654091776,-22.9776182054557,22.9776182054557
50,2.0,1,2,0,1,1,1,0,0,0, San Blas , Arcos ,1071,861,3,14.5,2,0,725.0,774.799996783299,49.79999678329898,-49.79999678329898,-6.8689650735584795,6.8689650735584795
84,2.0,2,5,0,1,1,1,1,0,0, Moncloa , Argüelles ,2151,1727,3,17.261904761904766,6,0,1450.0,1724.3181417788294,274.3181417788294,-274.3181417788294,-18.918492536470993,18.918492536470993
240,4.0,4,2,1,1,1,1,0,1,0, Barrio de Salamanca , Recoletos ,2079,2933,4,20.625,8,0,4950.0,4263.334908919232,686.6650910807684,686.6650910807684,13.872022042035727,13.872022042035727
105,3.0,2,1,0,1,1,1,1,0,0, Tetuán , Valdeacederas ,1190,934,4,11.666666666666664,5,0,1225.0,1473.5086978340942,248.50869783409416,-248.50869783409416,-20.28642431298728,20.28642431298728
